,Temperature,Humidity,Light,CO2
4110,22.4725,17.365,123.0,443.0
4111,22.445,17.365,121.5,441.5
4112,22.5,17.39,117.0,437.0
4113,22.4725,17.39,126.0,440.0
4114,22.39,17.3233333333333,124.0,439.666666666667
4115,22.39,17.315,123.0,437.0
4116,22.39,17.34,138.0,436.0
4117,22.39,17.39,116.0,442.75
4118,22.39,17.39,122.75,441.5
4119,22.39,17.4175,128.25,442.0
4120,22.365,17.39,126.5,441.0
4121,22.3566666666667,17.5,119.0,442.333333333333
4122,22.39,17.525,110.0,442.25
4123,22.39,17.6,125.0,442.666666666667
4124,22.365,17.6,116.0,442.0
4125,22.29,17.6,119.0,438.0
4126,22.29,17.6,116.0,440.5
4127,22.34,17.6,107.0,445.0
4128,22.29,17.6,107.0,439.5
4129,22.29,17.6,118.0,440.666666666667
4130,22.29,17.675,100.0,440.5
4131,22.29,17.7,100.0,440.0
4132,22.29,17.7,100.0,442.75
4133,22.29,17.7,100.0,443.0
4134,22.2225,17.675,99.5,443.5
4135,22.2,17.7,87.0,445.5
4136,22.2,17.7,87.0,444.5
4137,22.2,17.7,105.0,441.25
4138,22.2,17.7,105.0,442.0
4139,22.175,17.745,90.5,440.25
4140,22.15,17.745,97.75,441.25
4141,22.175,17.79,93.25,441.5
4142,22.15,17.79,87.0,438.5
4143,22.1,17.79,87.0,445.333333333333
4144,22.1333333333333,17.79,87.0,443.666666666667
4145,22.125,17.815,70.0,438.75
4146,22.1,17.8233333333333,89.3333333333333,441.0
4147,22.1,17.865,91.75,438.0
4148,22.1,17.89,81.0,437.0
4149,22.1,17.89,81.0,446.25
4150,22.1,17.945,76.5,445.25
4151,22.05,17.945,63.0,443.5
4152,22.0666666666667,17.9633333333333,82.3333333333333,441.666666666667
4153,22.025,17.9175,77.5,445.5
4154,22.0,17.9725,77.5,446.5
4155,22.0,18.0,78.5,445.25
4156,22.0,18.0,74.0,446.0
4157,21.9633333333333,18.0,74.0,443.0
4158,21.9725,18.05,74.0,440.5
4159,21.9725,18.025,69.75,441.0
4160,21.89,18.1,57.0,439.333333333333
4161,21.89,18.1,69.75,437.0
4162,21.89,18.1,68.0,438.0
4163,21.89,18.1,68.0,446.0
4164,21.89,18.1,64.4,442.0
4165,21.8566666666667,18.1666666666667,62.0,442.0
4166,21.865,18.175,68.0,437.5
4167,21.865,18.2,68.0,441.0
4168,21.8233333333333,18.23,50.0,441.333333333333
4169,21.84,18.245,57.25,440.5
4170,21.79,18.2,64.5,442.5
4171,21.79,18.2,64.5,436.5
4172,21.79,18.29,52.0,442.0
4173,21.745,18.29,54.5,440.0
4174,21.745,18.315,62.0,438.5
4175,21.745,18.34,62.0,442.0
4176,21.7,18.39,44.0,442.0
4177,21.7,18.39,51.0,441.5
4178,21.7,18.39,62.6666666666667,442.0
4179,21.7,18.39,58.0,441.75
4180,21.6666666666667,18.4266666666667,44.0,440.666666666667
4181,21.7,18.4725,44.0,442.5
4182,21.65,18.445,44.0,443.0
4183,21.6,18.5,51.0,442.5
4184,21.6,18.5,53.75,446.5
4185,21.6,18.5,45.3333333333333,442.0
4186,21.6,18.525,47.75,442.5
4187,21.6,18.575,55.0,440.5
4188,21.5666666666667,18.6,55.0,440.0
4189,21.55,18.65,50.5,439.25
4190,21.5,18.6,37.0,442.0
4191,21.5,18.7,37.0,442.0
4192,21.5,18.7,37.0,438.75
4193,21.5,18.7,37.0,439.0
4194,21.5,18.7675,37.0,440.75
4195,21.5,18.79,37.0,440.0
4196,21.5,18.79,37.0,439.5
4197,21.445,18.815,37.0,440.0
4198,21.39,18.79,37.0,439.0
4199,21.39,18.815,43.75,439.0
4200,21.39,18.89,33.5,436.75
4201,21.39,18.89,38.3333333333333,440.333333333333
4202,21.365,18.89,33.5,440.75
4203,21.365,18.89,33.5,443.25
4204,21.29,18.89,48.0,444.0
4205,21.29,18.945,33.5,435.75
4206,21.29,19.0,40.75,436.5
4207,21.3233333333333,19.0333333333333,48.0,440.333333333333
4208,21.29,19.1,48.0,439.0
4209,21.29,19.1,48.0,438.0
4210,21.29,19.1,42.3333333333333,437.666666666667
4211,21.272,19.16,39.5,439.75
4212,21.26,19.1666666666667,40.75,437.75
4213,21.2225,19.2,32.25,439.75
4214,21.2,19.2,36.5,437.5
4215,21.2,19.2,31.0,435.666666666667
4216,21.2,19.2675,37.0,435.75
4217,21.2,19.29,19.0,443.0
4218,21.2,19.29,31.0,440.25
4219,21.15,19.34,31.0,439.5
4220,21.2,19.39,22.0,433.5
4221,21.1,19.39,19.75,433.5
4222,21.1,19.445,26.5,439.5
4223,21.125,19.5,19.0,439.0
4224,21.1,19.5,24.0,435.0
4225,21.1,19.55,24.0,437.0
4226,21.075,19.575,24.0,436.0
4227,21.0333333333333,19.5,24.0,438.0
4228,21.075,19.575,24.0,441.25
4229,21.0333333333333,19.6,24.0,440.333333333333
4230,21.0,19.6,24.0,438.0
4231,21.0,19.675,24.0,436.0
4232,21.0,19.66,24.0,440.25
4233,21.0,19.79,24.0,444.0
4234,21.0,19.79,12.0,444.0
4235,20.945,19.79,6.0,437.2
4236,20.89,19.79,6.0,439.5
4237,20.9175,19.84,6.0,433.5
4238,20.89,19.84,6.0,439.25
4239,20.89,19.865,6.0,443.75
4240,20.8566666666667,19.8233333333333,6.0,446.0
4241,20.89,19.945,11.5,437.0
4242,20.865,19.945,13.5,435.75
4243,20.89,20.0,10.0,438.0
4244,20.8566666666667,20.0,9.33333333333333,441.333333333333
4245,20.8566666666667,20.0,9.33333333333333,444.333333333333
4246,20.815,19.9725,7.0,438.5
4247,20.815,20.0,7.0,438.75
4248,20.79,20.0,7.0,441.5
4249,20.79,20.0,10.5,438.75
4250,20.79,20.0,14.0,437.333333333333
4251,20.79,20.0,14.0,438.75
4252,20.79,20.075,10.5,440.0
4253,20.79,20.15,14.0,440.5
4254,20.79,20.15,14.0,441.0
4255,20.79,20.2,14.0,439.333333333333
4256,20.7225,20.245,14.0,436.75
4257,20.7225,20.29,14.0,435.75
4258,20.7225,20.245,14.0,436.75
4259,20.7,20.365,14.0,437.5
4260,20.7,20.39,14.0,440.75
4261,20.7,20.39,14.0,441.0
4262,20.7,20.5,14.0,433.75
4263,20.7,20.5,14.0,438.0
4264,20.7,20.525,14.0,442.75
4265,20.6666666666667,20.4966666666667,14.0,441.0
4266,20.7,20.575,14.0,436.5
4267,20.7,20.6,14.0,435.0
4268,20.7,20.6,4.66666666666667,441.0
4269,20.7,20.6,0.0,443.0
4270,20.7,20.65,0.0,439.0
4271,20.6333333333333,20.6333333333333,0.0,438.0
4272,20.7,20.7,0.0,436.5
4273,20.6,20.6333333333333,0.0,437.666666666667
4274,20.6,20.7,0.0,438.0
4275,20.7,20.7,0.0,443.0
4276,20.6,20.7,0.0,439.0
4277,20.6,20.7,0.0,439.0
4278,20.6,20.7,0.0,440.0
4279,20.6,20.745,0.0,439.5
4280,20.6,20.79,0.0,431.666666666667
4281,20.6,20.79,0.0,434.5
4282,20.6,20.89,0.0,437.0
4283,20.6,20.89,0.0,441.5
4284,20.55,20.89,0.0,431.0
4285,20.6,20.89,0.0,437.0
4286,20.6,20.9633333333333,0.0,433.666666666667
4287,20.6,21.0333333333333,0.0,439.666666666667
4288,20.6,21.05,0.0,439.5
4289,20.5,21.0,0.0,440.0
4290,20.5,21.0,0.0,436.0
4291,20.6,21.0,0.0,435.0
4292,20.5,21.15,0.0,440.0
4293,20.5,21.1,0.0,438.0
4294,20.5,21.1,0.0,435.0
4295,20.55,21.1,0.0,435.0
4296,20.5,21.1,0.0,434.0
4297,20.5,21.2,0.0,436.0
4298,20.5,21.245,0.0,439.5
4299,20.5,21.26,0.0,441.333333333333
4300,20.5,21.245,0.0,442.0
4301,20.5,21.29,0.0,435.5
4302,20.5,21.29,0.0,436.5
4303,20.5,21.29,0.0,441.666666666667
4304,20.5,21.29,0.0,442.0
4305,20.5,21.39,0.0,440.0
4306,20.5,21.39,0.0,437.25
4307,20.5,21.39,0.0,437.0
4308,20.5,21.445,0.0,435.5
4309,20.5,21.39,0.0,433.5
4310,20.5,21.39,0.0,436.0
4311,20.5,21.39,0.0,439.0
4312,20.5,21.495,0.0,438.5
4313,20.5,21.55,0.0,435.5
4314,20.4633333333333,21.5666666666667,0.0,438.666666666667
4315,20.4725,21.625,0.0,442.5
4316,20.5,21.6,0.0,437.5
4317,20.5,21.6,0.0,435.0
4318,20.39,21.6,0.0,434.0
4319,20.39,21.6,0.0,438.0
4320,20.39,21.6333333333333,0.0,431.0
4321,20.39,21.7,0.0,430.0
4322,20.39,21.76,0.0,436.666666666667
4323,20.39,21.76,0.0,439.333333333333
4324,20.5,21.89,0.0,437.0
4325,20.39,21.79,0.0,443.5
4326,20.39,21.89,0.0,435.0
4327,20.39,21.89,0.0,434.0
4328,20.39,21.89,0.0,437.666666666667
4329,20.39,22.0,0.0,441.5
4330,20.39,22.0,0.0,433.0
4331,20.39,22.0,0.0,433.333333333333
4332,20.39,22.0,0.0,433.0
4333,20.39,22.0,0.0,432.0
4334,20.39,22.1,0.0,439.0
4335,20.39,22.05,0.0,441.0
4336,20.39,22.1,0.0,442.5
4337,20.39,22.1,0.0,444.5
4338,20.39,22.1,0.0,440.0
4339,20.39,22.2,0.0,433.0
4340,20.39,22.2,0.0,436.0
4341,20.39,22.2,0.0,441.0
4342,20.39,22.245,0.0,433.0
4343,20.3566666666667,22.29,0.0,434.333333333333
4344,20.34,22.29,0.0,434.0
4345,20.34,22.34,0.0,437.0
4346,20.29,22.34,0.0,438.5
4347,20.29,22.29,0.0,439.0
4348,20.39,22.39,0.0,432.0
4349,20.34,22.445,0.0,442.0
4350,20.29,22.5,0.0,439.333333333333
4351,20.29,22.5,0.0,432.0
4352,20.29,22.6,0.0,434.0
4353,20.29,22.6,0.0,434.0
4354,20.29,22.65,0.0,435.0
4355,20.29,22.7,0.0,437.0
4356,20.29,22.7,0.0,437.0
4357,20.29,22.7,0.0,437.0
4358,20.29,22.7,0.0,436.0
4359,20.29,22.745,0.0,438.0
4360,20.29,22.79,0.0,428.0
4361,20.29,22.79,0.0,433.0
4362,20.29,22.79,0.0,435.0
4363,20.29,22.89,0.0,439.5
4364,20.29,22.89,0.0,438.5
4365,20.29,22.89,0.0,440.0
4366,20.29,23.0,0.0,438.0
4367,20.2,22.89,0.0,437.0
4368,20.29,23.0,0.0,435.5
4369,20.245,22.9725,0.0,436.0
4370,20.26,22.9966666666667,0.0,435.25
4371,20.2,23.0,0.0,432.0
4372,20.245,23.05,0.0,436.0
4373,20.245,23.05,0.0,441.0
4374,20.2,23.0,0.0,437.0
4375,20.2,23.1,0.0,438.0
4376,20.2,23.1,0.0,436.0
4377,20.2,23.23,0.0,438.0
4378,20.2,23.2,0.0,435.0
4379,20.2,23.29,0.0,441.0
4380,20.2,23.29,0.0,436.0
4381,20.1,23.29,0.0,434.5
4382,20.15,23.29,0.0,438.0
4383,20.15,23.29,0.0,439.0
4384,20.2,23.3566666666667,0.0,440.0
4385,20.15,23.29,0.0,441.5
4386,20.15,23.34,0.0,439.5
4387,20.2,23.39,0.0,439.0
4388,20.1,23.34,0.0,436.5
4389,20.2,23.34,0.0,433.0
4390,20.1,23.39,0.0,439.0
4391,20.2,23.4633333333333,0.0,439.333333333333
4392,20.2,23.445,0.0,435.0
4393,20.15,23.55,0.0,438.5
4394,20.15,23.5,0.0,441.0
4395,20.15,23.6,0.0,441.0
4396,20.15,23.65,0.0,442.0
4397,20.15,23.65,0.0,440.0
4398,20.15,23.6,0.0,440.0
4399,20.2,23.745,0.0,444.0
4400,20.2,23.7,0.0,443.0
4401,20.15,23.7,0.0,441.5
4402,20.2,23.7,0.0,440.5
4403,20.15,23.895,0.0,440.0
4404,20.15,24.0,0.0,442.0
4405,20.1,24.05,0.0,434.5
4406,20.1333333333333,24.0333333333333,0.0,437.666666666667
4407,20.1,24.0666666666667,0.0,441.666666666667
4408,20.1,24.0,0.0,436.0
4409,20.1,24.15,0.0,440.0
4410,20.1,24.1,0.0,445.0
4411,20.1,24.1,0.0,441.0
4412,20.1,24.2,0.0,443.0
4413,20.1,24.1,0.0,438.5
4414,20.2,24.1,0.0,439.0
4415,20.1,24.0,0.0,444.0
4416,20.1,24.05,0.0,438.5
4417,20.1,24.2,0.0,439.0
4418,20.1,24.15,0.0,437.0
4419,20.1,24.2,0.0,435.333333333333
4420,20.1,24.2,0.0,440.0
4421,20.1,24.2,0.0,435.0
4422,20.05,24.2,0.0,440.0
4423,20.1,24.245,0.0,439.5
4424,20.1,24.245,0.0,445.0
4425,20.05,24.245,0.0,442.0
4426,20.0666666666667,24.29,0.0,441.0
4427,20.0,24.3233333333333,0.0,441.5
4428,20.1,24.39,0.0,440.0
4429,20.0666666666667,24.4633333333333,0.0,439.333333333333
4430,20.1,24.5,0.0,446.0
4431,20.0,24.445,0.0,445.0
4432,20.0,24.5,0.0,444.0
4433,20.1,24.6,0.0,445.0
4434,20.0,24.5,0.0,443.5
4435,20.0,24.5,0.0,444.0
4436,20.1,24.7,0.0,443.0
4437,20.0,24.6,0.0,443.0
4438,20.0,24.7,0.0,443.0
4439,20.0,24.7,0.0,442.0
4440,20.0,24.7,0.0,447.0
4441,20.0,24.745,0.0,441.5
4442,20.0,24.79,0.0,441.666666666667
4443,20.0,24.89,0.0,434.0
4444,20.0,24.89,0.0,439.0
4445,20.0,24.89,0.0,440.0
4446,20.0,24.945,0.0,439.0
4447,20.0,25.0,0.0,437.0
4448,20.0,25.0,0.0,442.0
4449,20.0,25.0666666666667,0.0,446.333333333333
4450,20.0,25.025,0.0,442.0
4451,20.0,25.1,0.0,440.5
4452,20.0,25.05,0.0,441.0
4453,20.0,25.0,0.0,443.0
4454,20.0,25.0,0.0,441.666666666667
4455,20.0,25.0,0.0,438.5
4456,20.0,25.0,0.0,443.0
4457,20.025,25.025,0.0,440.5
4458,20.025,25.05,0.0,441.25
4459,20.05,25.1,0.0,443.5
4460,20.0,25.0,0.0,445.5
4461,20.0,25.1,0.0,447.0
4462,20.0,25.1,0.0,445.0
4463,20.0,25.0666666666667,0.0,443.0
4464,20.1,25.2,0.0,444.0
4465,20.0,25.1333333333333,0.0,445.333333333333
4466,20.05,25.15,0.0,443.0
4467,20.0,25.2,0.0,440.5
4468,20.0,25.2,0.0,440.5
4469,20.0,25.2,0.0,439.0
4470,20.0333333333333,25.23,0.0,447.0
4471,20.0,25.2,0.0,447.0
4472,20.0,25.29,0.0,442.0
4473,20.0,25.2675,0.0,439.0
4474,20.0,25.29,0.0,440.0
4475,20.0,25.34,0.0,440.0
4476,20.0333333333333,25.3566666666667,0.0,442.0
4477,20.0,25.34,0.0,440.0
4478,20.0,25.39,0.0,439.5
4479,20.0,25.445,0.0,439.5
4480,20.0,25.5,0.0,440.0
4481,20.0,25.55,0.0,441.0
4482,20.0,25.6,0.0,443.0
4483,20.0,25.65,0.0,442.0
4484,20.0,25.7,0.0,445.0
4485,20.0,25.65,0.0,441.0
4486,20.0,25.7,0.0,439.5
4487,19.945,25.745,0.0,440.0
4488,20.0,25.84,0.0,434.0
4489,20.0,25.89,0.0,440.0
4490,20.0,25.89,0.0,443.0
4491,19.945,25.89,0.0,442.5
4492,19.89,25.89,0.0,441.0
4493,19.945,25.89,0.0,443.0
4494,19.9266666666667,25.9633333333333,0.0,444.333333333333
4495,19.9266666666667,26.0,0.0,446.333333333333
4496,19.89,26.1,0.0,436.0
4497,19.89,26.1,0.0,438.5
4498,20.0,26.1,0.0,436.0
4499,19.89,26.1,0.0,443.0
4500,19.89,26.1,0.0,445.5
4501,19.89,26.1,0.0,445.5
4502,19.89,26.2,0.0,441.333333333333
4503,19.89,26.2,0.0,440.0
4504,19.89,26.245,0.0,438.5
4505,19.89,26.245,0.0,443.5
4506,19.89,26.2,0.0,441.0
4507,19.89,26.29,0.0,439.0
4508,19.89,26.29,0.0,440.5
4509,19.89,26.29,0.0,444.0
4510,19.89,26.29,0.0,439.0
4511,19.89,26.29,0.0,438.0
4512,19.89,26.29,0.0,438.0
4513,19.89,26.39,0.0,440.0
4514,19.89,26.39,0.0,443.0
4515,19.79,26.39,0.0,435.0
4516,19.89,26.6,0.0,439.0
4517,19.89,26.6,0.0,438.0
4518,19.8233333333333,26.6,0.0,440.333333333333
4519,19.79,26.5,0.0,438.0
4520,19.8233333333333,26.6,0.0,440.666666666667
4521,19.89,26.6,0.0,435.333333333333
4522,19.84,26.6,0.0,437.0
4523,19.89,26.6,0.0,438.0
4524,19.89,26.6,0.0,441.0
4525,19.89,26.55,0.0,442.0
4526,19.89,26.6,0.0,441.5
4527,19.89,26.6,0.0,440.5
4528,19.89,26.6,0.0,443.666666666667
4529,19.89,26.7,0.0,441.0
4530,19.89,26.79,0.0,440.0
4531,19.89,26.84,0.0,429.5
4532,19.89,26.7,0.0,433.0
4533,19.89,26.675,0.0,443.0
4534,19.89,26.7,0.0,438.75
4535,19.89,26.7,0.0,441.0
4536,19.89,26.79,0.0,443.0
4537,19.89,26.7,0.0,438.666666666667
4538,19.89,26.79,0.0,437.0
4539,19.89,26.79,0.0,438.0
4540,19.89,26.79,0.0,437.5
4541,19.89,26.84,0.0,445.0
4542,19.89,26.89,0.0,443.0
4543,19.89,26.8933333333333,0.0,440.666666666667
4544,19.89,26.945,0.0,441.5
4545,19.89,27.0,0.0,442.5
4546,19.89,27.0,0.0,440.5
4547,19.89,27.1,0.0,438.0
4548,19.89,27.1,0.0,438.0
4549,19.89,27.1,0.0,438.5
4550,19.79,27.1,0.0,441.0
4551,19.89,27.2,0.0,444.0
4552,19.89,27.245,0.0,441.5
4553,19.89,27.29,0.0,438.0
4554,19.89,27.29,0.0,441.0
4555,19.79,27.2,0.0,440.5
4556,19.79,27.23,0.0,443.0
4557,19.79,27.29,0.0,442.0
4558,19.79,27.29,0.0,446.0
4559,19.79,27.29,0.0,444.0
4560,19.79,27.29,0.0,438.0
4561,19.79,27.29,0.0,438.0
4562,19.79,27.29,0.0,437.0
4563,19.79,27.3566666666667,0.0,437.0
4564,19.79,27.39,0.0,443.5
4565,19.79,27.5,0.0,444.0
4566,19.79,27.39,0.0,442.0
4567,19.79,27.5,0.0,440.0
4568,19.79,27.5,0.0,441.0
4569,19.79,27.5,0.0,443.666666666667
4570,19.79,27.5,0.0,438.333333333333
4571,19.79,27.5,0.0,444.0
4572,19.79,27.5,0.0,444.5
4573,19.79,27.6,0.0,440.0
4574,19.79,27.65,0.0,441.0
4575,19.79,27.7,0.0,436.5
4576,19.745,27.7,0.0,435.0
4577,19.79,27.7,0.0,442.0
4578,19.79,27.7,0.0,443.0
4579,19.79,27.79,0.0,441.0
4580,19.7,27.79,0.0,439.0
4581,19.7,27.84,0.0,437.0
4582,19.7,27.89,0.0,440.0
4583,19.73,27.9633333333333,0.0,439.0
4584,19.79,28.0,0.0,438.0
4585,19.7,27.945,0.0,438.0
4586,19.745,27.945,0.0,443.0
4587,19.79,27.79,0.0,439.0
4588,19.745,27.79,0.0,441.0
4589,19.79,27.79,0.0,437.5
4590,19.79,27.79,0.0,439.5
4591,19.79,27.79,0.0,435.5
4592,19.79,27.79,0.0,438.0
4593,19.79,27.79,0.0,437.0
4594,19.79,27.79,0.0,434.666666666667
4595,19.79,27.79,0.0,439.0
4596,19.79,27.79,0.0,438.0
4597,19.79,27.84,0.0,441.5
4598,19.79,27.79,0.0,439.5
4599,19.79,27.945,0.0,436.0
4600,19.79,28.05,0.0,433.5
4601,19.79,28.05,0.0,433.0
4602,19.79,28.15,0.0,433.5
4603,19.79,28.0333333333333,0.0,431.666666666667
4604,19.79,28.1,0.0,431.5
4605,19.79,28.2,0.0,430.5
4606,19.76,28.23,0.0,435.0
4607,19.7,28.29,0.0,438.0
4608,19.745,28.34,0.0,439.5
4609,19.7,28.39,0.0,440.5
4610,19.7,28.39,0.0,435.5
4611,19.7,28.39,0.0,435.5
4612,19.7,28.445,0.0,438.5
4613,19.7,28.5,0.0,437.0
4614,19.7,28.5,0.0,430.5
4615,19.7,28.5,0.0,433.5
4616,19.7,28.445,0.0,437.5
4617,19.7,28.5,0.0,436.5
4618,19.7,28.5,0.0,439.0
4619,19.7,28.5,0.0,437.0
4620,19.7,28.5,0.0,440.5
4621,19.7,28.5333333333333,0.0,441.333333333333
4622,19.7,28.5666666666667,0.0,439.666666666667
4623,19.7,28.6,0.0,440.0
4624,19.65,28.6,0.0,439.5
4625,19.7,28.65,0.0,436.0
4626,19.65,28.65,0.0,438.5
4627,19.65,28.65,0.0,440.5
4628,19.7,28.7,0.0,437.5
4629,19.6,28.6,0.0,435.0
4630,19.7,28.7,0.0,435.5
4631,19.7,28.7,0.0,440.0
4632,19.6,28.6,0.0,438.0
4633,19.6666666666667,28.73,0.0,439.666666666667
4634,19.65,28.745,0.0,441.0
4635,19.65,28.79,0.0,438.0
4636,19.7,28.945,0.0,440.0
4637,19.7,28.945,0.0,441.5
4638,19.6,28.89,0.0,439.0
4639,19.6,28.84,0.0,435.0
4640,19.65,28.945,0.0,437.0
4641,19.65,28.945,0.0,438.5
4642,19.6,28.89,0.0,439.0
4643,19.7,29.0,0.0,441.0
4644,19.65,28.945,0.0,441.0
4645,19.6,28.89,0.0,444.5
4646,19.65,28.945,0.0,443.5
4647,19.7,29.05,0.0,437.5
4648,19.7,29.0,0.0,438.5
4649,19.6,28.89,0.0,433.5
4650,19.7,29.0,0.0,432.0
4651,19.7,28.89,0.0,433.0
4652,19.6666666666667,28.8566666666667,0.0,433.0
4653,19.7,28.89,0.0,439.0
4654,19.7,29.0,0.0,440.0
4655,19.65,28.89,0.0,439.0
4656,19.7,28.945,0.0,437.5
4657,19.7,29.05,0.0,438.0
4658,19.65,28.945,0.0,441.0
4659,19.7,29.05,0.0,438.5
4660,19.7,29.05,0.0,437.5
4661,19.7,29.05,0.0,444.0
4662,19.7,29.1,0.0,439.0
4663,19.7,29.1,0.0,438.0
4664,19.6666666666667,29.1,0.0,439.666666666667
4665,19.7,29.0,0.0,438.0
4666,19.7,29.0,0.0,438.0
4667,19.7,29.05,0.0,438.5
4668,19.7,29.0,0.0,438.0
4669,19.7,29.1666666666667,0.0,439.666666666667
4670,19.7,29.1,0.0,436.0
4671,19.6,29.1,0.0,438.0
4672,19.6666666666667,29.1,0.0,440.666666666667
4673,19.7,29.1,0.0,440.0
4674,19.65,29.2,0.0,435.0
4675,19.65,29.245,0.0,438.0
4676,19.65,29.245,0.0,439.5
4677,19.65,29.29,0.0,432.5
4678,19.65,29.34,0.0,433.0
4679,19.6,29.29,0.0,432.0
4680,19.6,29.29,0.0,437.0
4681,19.65,29.34,0.0,435.0
4682,19.6,29.29,0.0,438.0
4683,19.7,29.39,0.0,438.0
4684,19.6,29.29,0.0,439.333333333333
4685,19.6333333333333,29.3566666666667,0.0,436.666666666667
4686,19.6,29.39,0.0,432.0
4687,19.6,29.39,0.0,438.0
4688,19.6,29.39,0.0,440.666666666667
4689,19.6,29.39,0.0,438.0
4690,19.6,29.39,0.0,438.5
4691,19.6,29.4633333333333,0.0,438.666666666667
4692,19.6,29.5,0.0,437.5
4693,19.6,29.445,0.0,437.0
4694,19.6,29.5,0.0,440.0
4695,19.55,29.5,0.0,441.0
4696,19.6,29.5,0.0,438.0
4697,19.6,29.5,0.0,439.0
4698,19.6,29.5,0.0,440.5
4699,19.6,29.6,0.0,439.5
4700,19.5,29.65,0.0,440.0
4701,19.55,29.65,0.0,442.0
4702,19.55,29.7,0.0,441.5
4703,19.5,29.7,0.0,441.666666666667
4704,19.55,29.7,0.0,440.0
4705,19.525,29.675,0.0,437.25
4706,19.6,29.7,0.0,435.0
4707,19.6,29.6,0.0,443.0
4708,19.6,29.55,0.0,437.0
4709,19.6,29.6333333333333,0.0,436.666666666667
4710,19.6,29.5,0.0,436.0
4711,19.6,29.5,0.0,437.0
4712,19.6,29.5,0.0,438.0
4713,19.6,29.5,0.0,439.5
4714,19.6,29.5,0.0,440.0
4715,19.6,29.5,0.0,440.0
4716,19.6,29.55,0.0,442.0
4717,19.6,29.5,0.0,439.5
4718,19.6,29.6,0.0,434.333333333333
4719,19.6,29.55,0.0,435.5
4720,19.6,29.7,0.0,437.0
4721,19.6,29.6666666666667,0.0,437.666666666667
4722,19.6,29.65,0.0,440.5
4723,19.6,29.7,0.0,439.5
4724,19.6,29.79,0.0,440.0
4725,19.6,29.79,0.0,436.5
4726,19.6,29.79,0.0,435.5
4727,19.6,29.79,0.0,434.0
4728,19.6,29.79,0.0,430.0
4729,19.6,29.84,0.0,433.5
4730,19.6,29.89,0.0,435.5
4731,19.6,29.89,0.0,439.0
4732,19.6,29.89,0.0,435.0
4733,19.6,29.89,0.0,440.0
4734,19.6,29.89,0.0,443.0
4735,19.55,29.89,0.0,439.0
4736,19.6,29.9266666666667,0.0,437.5
4737,19.55,29.945,0.0,439.666666666667
4738,19.6,29.89,0.0,446.0
4739,19.55,29.89,0.0,441.0
4740,19.55,29.89,0.0,442.0
4741,19.55,29.945,0.0,442.0
4742,19.5,30.0,0.0,439.5
4743,19.6,30.0,0.0,437.0
4744,19.5,30.0333333333333,0.0,436.666666666667
4745,19.5,30.0,0.0,435.0
4746,19.5,30.0,0.0,434.0
4747,19.55,30.0,0.0,436.0
4748,19.55,30.0,0.0,438.5
4749,19.5,30.0,0.0,437.0
4750,19.5,30.1,0.0,435.5
4751,19.5,30.0666666666667,0.0,437.0
4752,19.5,30.1,0.0,438.5
4753,19.5,30.1,0.0,436.666666666667
4754,19.5,30.1,0.0,436.5
4755,19.5,30.1,0.0,438.0
4756,19.5,30.1,0.0,436.0
4757,19.5,30.1,0.0,431.0
4758,19.5,30.1333333333333,0.0,433.0
4759,19.5,30.1,0.0,436.0
4760,19.6,30.2,0.0,438.0
4761,19.5,30.2,0.0,436.5
4762,19.5,30.2,0.0,439.0
4763,19.5,30.2,0.0,438.0
4764,19.5,30.2,0.0,436.5
4765,19.5,30.2675,0.0,436.5
4766,19.5,30.29,0.0,441.5
4767,19.5,30.29,0.0,442.5
4768,19.5,30.29,0.0,440.5
4769,19.5,30.29,0.0,444.666666666667
4770,19.5,30.29,0.0,439.0
4771,19.5,30.245,0.0,437.0
4772,19.5,30.2,0.0,438.0
4773,19.55,30.15,0.0,438.5
4774,19.5,30.1,0.0,434.0
4775,19.5,30.1,0.0,433.5
4776,19.5,30.1,0.0,437.333333333333
4777,19.5,30.1,0.0,442.0
4778,19.5,30.15,0.0,443.5
4779,19.5,30.15,0.0,445.5
4780,19.5,30.1,0.0,439.0
4781,19.6,30.1,0.0,442.0
4782,19.5333333333333,30.1,0.0,439.666666666667
4783,19.5,30.1,0.0,440.0
4784,19.5,30.15,0.0,438.5
4785,19.5666666666667,30.1666666666667,0.0,442.666666666667
4786,19.5666666666667,30.2,0.0,436.333333333333
4787,19.5666666666667,30.2,0.0,438.0
4788,19.5,30.2,0.0,437.0
4789,19.6,30.2,0.0,441.5
4790,19.6,30.2,0.0,441.0
4791,19.5,30.2,0.0,439.0
4792,19.55,30.2,0.0,441.5
4793,19.5333333333333,30.3233333333333,0.0,437.0
4794,19.55,30.34,0.0,437.5
4795,19.5,30.39,0.0,443.0
4796,19.5,30.29,0.0,437.0
4797,19.5,30.39,0.0,433.0
4798,19.5,30.39,0.0,434.5
4799,19.5,30.39,0.0,436.0
4800,19.5666666666667,30.39,0.0,439.666666666667
4801,19.5,30.5,0.0,439.0
4802,19.5,30.5,0.0,441.0
4803,19.5,30.5,0.0,439.0
4804,19.5,30.5,0.0,440.0
4805,19.5,30.6,0.0,436.0
4806,19.5,30.6,0.0,436.0
4807,19.5,30.6,0.0,437.75
4808,19.445,30.55,0.0,435.0
4809,19.5,30.6,0.0,438.5
4810,19.5,30.6,0.0,439.0
4811,19.39,30.55,0.0,436.5
4812,19.445,30.65,0.0,440.0
