,x-acc,y-acc,z-acc,x-mag,y-mag,z-mag,lat,lon,speed
538,0.44303462,-0.13278793,-1.0327442,0.15839115,-1.2673705,-0.6304177,0.01234111,0.0,
539,0.7171039,0.3074772,-0.8271006,0.15839115,-1.2673705,-0.6304177,0.01234111,0.0,
540,0.77191794,0.39553016,-0.78597075,-0.074699804,-1.1296531,-0.19881333,0.01234111,0.0,
541,0.5920598,0.048821412,-0.51606,-0.103836425,-1.1124378,-0.14486094,0.01234111,0.0,
542,0.33511883,-0.4464768,-0.13047409,-0.103836425,-1.1124378,-0.14486094,0.01234111,0.0,
543,0.1552607,-0.7931855,0.13943663,-0.13880023,-0.9884914,0.24357855,0.01234111,0.0,
544,0.028302023,-0.54845,0.012420481,-0.19124562,-0.8025729,0.82625264,0.01234111,0.0,
545,-0.33443785,0.1507946,-0.3504836,-0.19124562,-0.8025729,0.82625264,0.01234111,0.0,
546,-0.69717675,0.850039,-0.71338767,-0.19124562,-0.8025729,0.82625264,0.01234111,0.0,
547,-0.6527731,0.9215709,-0.75405645,-0.19124562,-0.8025729,0.82625264,0.01234111,0.0,
548,-0.06801197,0.5799861,-0.5945075,-0.19124562,-0.8025729,0.82625264,0.01234111,0.0,
549,0.51674914,0.23840111,-0.43495297,-0.19124562,-0.8025729,0.82625264,0.01234111,0.0,
550,0.9260827,-0.00070840935,-0.32326987,-0.19124562,-0.8025729,0.6643954,0.01234111,0.0,
551,0.8476941,-0.051077697,-0.029176041,-0.19124562,-0.8025729,0.5834742,0.01234111,0.0,
552,0.7431756,-0.1182368,0.36294344,-0.19124562,-0.8025729,0.5834742,0.01234111,0.0,
553,0.6386572,-0.1853959,0.75506294,-0.19124562,-0.8025729,0.5834742,0.01234111,0.0,
554,0.6177541,-0.1988277,0.8334879,-0.016427236,-0.9575054,0.5834742,0.01234111,0.0,
555,0.6177541,-0.1988277,0.8334879,-0.016427236,-0.9575054,0.5834742,0.01234111,0.0,
556,0.6177541,-0.1988277,0.8334879,-0.016427236,-0.9575054,0.5834742,0.01234111,0.0,
557,-0.15306792,0.19741088,0.13943663,-0.007968539,-0.9650019,0.5717235,0.01234111,0.0,
558,-0.15306792,0.19741088,0.13943663,0.048424765,-1.0149809,0.49341032,0.01234111,0.0,
559,-0.15306792,0.19741088,0.13943663,0.10481807,-1.0649576,0.41509712,0.01234111,0.0,
560,-0.15306792,0.19741088,0.13943663,0.15839115,-1.1124378,0.34069583,0.01234111,0.0,
561,-0.15306792,0.19741088,-0.78597075,0.097204976,-1.0762863,0.28404656,0.01234111,0.0,
562,-0.15306792,0.19741088,-0.78597075,0.009795789,-1.024643,0.20312537,0.01234111,0.0,
563,-0.15306792,0.19741088,-0.78597075,-0.0776134,-0.9729996,0.122189365,0.01234111,0.0,
564,-0.76972514,0.98988783,-0.5546203,-0.103836425,-0.9575054,0.09791745,0.01234111,0.0,
565,-0.76972514,0.98988783,-0.5546203,-0.103836425,-0.9575054,0.09791745,0.01234111,0.0,
566,-0.76972514,0.98988783,-0.5546203,-0.103836425,-0.9575054,0.09791745,0.01234111,0.0,
567,-0.51745635,0.6656928,-0.30223545,-0.103836425,-0.9575054,0.09791745,0.01234111,0.0,
568,-0.30723175,0.39553016,-0.091913804,-0.0084807025,-0.91525215,0.23034607,0.01234111,0.0,
569,-0.30723175,0.39553016,-0.091913804,0.11865981,-0.85891134,0.40690273,0.01234111,0.0,
570,-0.30723175,0.39553016,-0.091913804,0.24580033,-0.8025729,0.5834742,0.01234111,0.0,
571,-0.031359375,-0.13626362,1.1500725,0.24580033,-0.8025729,0.5834742,0.01234111,0.0,
572,0.0010968614,-0.1988277,1.2961888,0.21083651,-0.8645449,0.5834742,0.01234111,0.0,
573,0.0010968614,-0.1988277,1.2961888,0.17198814,-0.93340594,0.5834742,0.01234111,0.0,
574,-0.41000795,0.59364927,0.67925245,0.15839115,-0.9575054,0.5834742,0.01234111,0.0,
575,-0.61556035,0.98988783,0.37078705,0.15839115,-0.9575054,0.5834742,0.01234111,0.0,
576,-0.61556035,0.98988783,0.37078705,0.15839115,-0.9575054,0.5834742,0.01234111,0.0,
577,-0.61556035,0.98988783,0.52502257,0.15839115,-0.9575054,0.5834742,0.01234111,0.0,
578,-0.61556035,0.98988783,0.8334879,0.19335495,-0.8955333,0.48635694,0.01234111,0.0,
579,-0.61556035,0.98988783,0.8334879,0.30990008,-0.68895507,0.16265737,0.01234111,0.0,
580,-0.61556035,0.98988783,0.8334879,0.4206187,-0.49270788,-0.14486094,0.01234111,0.0,
581,-0.28796127,0.70921904,-0.47749975,0.4206187,-0.49270788,-0.14486094,0.01234111,0.0,
582,-0.15306792,0.59364927,-1.0173211,0.4206187,-0.595997,-0.22578213,0.01234111,0.0,
583,-0.15306792,0.59364927,-1.0173211,0.4206187,-0.7549012,-0.3502831,0.01234111,0.0,
584,-0.7889956,1.231552,-0.2750667,0.4206187,-0.8025729,-0.3876393,0.01234111,0.0,
585,-1.5405462,1.9854374,0.6021375,0.4206187,-0.8025729,-0.3876393,0.01234111,0.0,
586,-1.5405462,1.9854374,0.6021375,0.4206187,-0.8025729,-0.3876393,0.01234111,0.0,
587,-1.1808299,1.5682312,0.8180649,0.4206187,-0.8025729,-0.3876393,0.01234111,0.0,
588,-0.15306792,0.37621352,1.4350013,0.4206187,-0.8025729,-0.3876393,0.01234111,0.0,
589,0.0010968614,0.19741088,1.5275393,0.5812626,-0.51783097,-0.3876393,0.01234111,0.0,
590,0.0010968614,0.19741088,1.5275393,0.77025545,-0.18284287,-0.3876393,0.01234111,0.0,
591,-0.24556677,0.30307445,1.0339924,0.77025545,-0.18284287,-0.3876393,0.01234111,0.0,
592,-0.46139652,0.39553016,0.6021375,0.77025545,-0.18284287,-0.4317822,0.01234111,0.0,
593,-0.46139652,0.39553016,0.6021375,0.77025545,-0.18284287,-0.5789251,0.01234111,0.0,
594,-0.3773063,0.2874651,0.6021375,0.77025545,-0.18284287,-0.6304177,0.01234111,0.0,
595,-0.19044082,0.04732048,0.6021375,0.77025545,-0.18284287,-0.6304177,0.01234111,0.0,
596,-0.15306792,-0.00070840935,0.6021375,0.77025545,-0.18284287,-0.6304177,0.01234111,0.0,
597,-0.19931687,0.058727406,0.6715438,0.77025545,-0.18284287,-0.6304177,0.01234111,0.0,
598,-0.35348165,0.2568467,0.9028942,0.77025545,-0.18284287,-0.6304177,0.01234111,0.0,
599,-0.46139652,0.39553016,1.0648384,0.75008404,-0.07558208,-0.5183639,0.01234111,0.0,
600,-0.46139652,0.39553016,1.0648384,0.68284625,0.28195465,-0.14486094,0.01234111,0.0,
601,-0.3380647,0.5540256,0.50959957,0.68284625,0.28195465,-0.14486094,0.01234111,0.0,
602,-0.18390086,0.7521449,-0.18445736,0.68284625,0.28195465,-0.14486094,0.01234111,0.0,
603,-0.15306792,0.79176855,-0.32326987,0.81604135,0.1639113,-0.6997808,0.01234111,0.0,
604,-0.0023295428,0.40433547,-0.54947555,0.85766464,0.12702215,-0.87319607,0.01234111,0.0,
605,0.27174065,-0.30008855,-0.96076834,0.85766464,0.12702215,-0.87319607,0.01234111,0.0,
606,0.4635893,-0.7931855,-1.2486717,0.85766464,0.12702215,-0.87319607,0.01234111,0.0,
607,0.43789503,-0.6941259,-1.1908312,0.85766464,0.12702215,-0.87319607,0.01234111,0.0,
608,0.30942547,-0.1988277,-0.90164596,0.85766464,0.12702215,-0.87319607,0.01234111,0.0,
609,0.18095498,0.29647052,-0.61245507,0.85766464,0.12702215,-0.87319607,0.01234111,0.0,
610,0.1552607,0.39553016,-0.5546203,0.5632338,0.64890045,-1.6909728,0.01234111,0.0,
611,0.19790153,0.45032912,-0.68259794,0.5080279,0.7467522,-1.8443097,0.01234111,0.0,
612,0.2635034,0.53463525,-0.87949264,0.5080279,0.7467522,-1.8443097,0.01234111,0.0,
613,0.30942547,0.59364927,-1.0173211,0.43810028,0.87069863,-1.6500899,0.01234111,0.0,
614,0.28826568,0.40329948,-0.79504013,0.3332095,1.0566171,-1.3587528,0.01234111,0.0,
615,0.22780904,-0.14055726,-0.15995938,0.3332095,1.0566171,-1.3587528,0.01234111,0.0,
616,0.1673524,-0.68441415,0.47512135,0.3332095,1.0566171,-1.3587528,0.01234111,0.0,
617,0.1871568,-0.7521953,0.522363,0.3332095,1.0566171,-1.3587528,0.01234111,0.0,
618,0.34663728,-0.54724425,0.123479486,0.3332095,1.0566171,-1.3587528,0.01234111,0.0,
619,0.50611776,-0.34229338,-0.27540407,0.3332095,1.0566171,-1.3587528,0.01234111,0.0,
620,0.6177541,-0.1988277,-0.5546203,0.07098195,0.43688717,-0.14486094,0.01234111,0.0,
621,0.3387897,-0.258578,-0.48484296,0.07098195,0.43688717,-0.14486094,0.01234111,0.0,
622,0.04514367,-0.32147294,-0.4113996,0.07098195,0.43688717,-0.14486094,0.01234111,0.0,
623,-0.24850236,-0.38436788,-0.33795628,0.07098195,0.43688717,-0.14486094,0.01234111,0.0,
624,-0.30723175,-0.39694697,-0.32326987,0.07098195,0.7467522,-0.87319607,0.01234111,0.0,
625,-0.30723175,-0.39694697,-0.32326987,0.07098195,0.7467522,-0.87319607,0.01234111,0.0,
626,-0.30723175,-0.39694697,-0.32326987,0.07098195,0.7467522,-0.87319607,0.01234111,0.0,
627,0.0010968614,-0.00070840935,1.0648384,0.066752605,0.73925567,-0.8496947,0.01234111,0.0,
628,0.0010968614,-0.00070840935,1.0648384,0.038556285,0.6892766,-0.69306827,0.01234111,0.0,
629,0.0010968614,-0.00070840935,1.0648384,0.010359301,0.6392999,-0.53644186,0.01234111,0.0,
630,0.0010968614,-0.00070840935,1.0648384,-0.016427236,0.59181964,-0.3876393,0.01234111,0.0,
631,0.0010968614,0.19741088,0.13943663,-0.056549355,0.59181964,-0.44335505,0.01234111,0.0,
632,0.0010968614,0.19741088,0.13943663,-0.113866955,0.59181964,-0.52295744,0.01234111,0.0,
633,0.0010968614,0.19741088,0.13943663,-0.17118455,0.59181964,-0.60255986,0.01234111,0.0,
634,-0.15306792,-0.1988277,-0.32326987,-0.19124562,0.59181964,-0.6304177,0.01234111,0.0,
635,-0.15306792,-0.1988277,-0.32326987,-0.19124562,0.59181964,-0.6304177,0.01234111,0.0,
636,-0.15306792,-0.1988277,-0.32326987,-0.19124562,0.59181964,-0.6304177,0.01234111,0.0,
637,0.12442774,0.038915418,-0.18445736,-0.19124562,0.59181964,-0.6304177,0.01234111,0.0,
638,0.30942547,0.19741088,-0.091913804,-0.2661675,0.59181964,-0.769144,0.01234111,0.0,
639,0.30942547,0.19741088,-0.091913804,-0.35982066,0.59181964,-0.94255924,0.01234111,0.0,
640,0.30942547,0.19741088,-0.091913804,-0.45347318,0.59181964,-1.1159744,0.01234111,0.0,
641,0.30942547,-0.33090723,-0.5032066,-0.45347318,0.59181964,-1.1159744,0.01234111,0.0,
642,0.30942547,-0.39694697,-0.5546203,-0.38354555,0.6537917,-1.0188572,0.01234111,0.0,
643,0.30942547,-0.39694697,-0.5546203,-0.3058488,0.72265273,-0.91096723,0.01234111,0.0,
644,-0.060569048,-0.040332235,-0.13818839,-0.27865478,0.7467522,-0.87319607,0.01234111,0.0,
645,-0.30723175,0.19741088,0.13943663,-0.27865478,0.7467522,-0.87319607,0.01234111,0.0,
646,-0.30723175,0.19741088,0.13943663,-0.27865478,0.7467522,-0.87319607,0.01234111,0.0,
647,-0.07598599,-0.21863954,0.34764975,-0.27865478,0.7467522,-0.87319607,0.01234111,0.0,
648,0.4635893,-1.189424,0.8334879,-0.27865478,0.72697425,-0.78021306,0.01234111,0.0,
649,0.4635893,-1.189424,0.8334879,-0.27865478,0.6610447,-0.4702942,0.01234111,0.0,
650,0.4635893,-1.189424,0.8334879,-0.27865478,0.5951152,-0.16036057,0.01234111,0.0,
651,0.2169266,-0.23845153,-0.091913804,-0.27865478,0.59181964,-0.14486094,0.01234111,0.0,
652,0.1552607,-0.00070840935,-0.32326987,-0.27865478,0.532798,-0.237355,0.01234111,0.0,
653,0.1552607,-0.00070840935,-0.32326987,-0.27865478,0.4590197,-0.35295033,0.01234111,0.0,
654,0.02679021,0.164391,-0.13047409,-0.27865478,0.43688717,-0.3876393,0.01234111,0.0,
655,-0.15306792,0.39553016,0.13943663,-0.27865478,0.43688717,-0.3876393,0.01234111,0.0,
656,-0.15306792,0.39553016,0.13943663,-0.27865478,0.43688717,-0.3876393,0.01234111,0.0,
657,0.0056304308,0.1915838,0.18706627,-0.27865478,0.43688717,-0.3876393,0.01234111,0.0,
658,0.4590548,-0.3911199,0.3231574,-0.27865478,0.43688717,-0.3876393,0.01234111,0.0,
659,0.6177541,-0.59506625,0.37078705,-0.20763484,0.3110045,-0.48626804,0.01234111,0.0,
660,0.6177541,-0.59506625,0.37078705,-0.103836425,0.12702215,-0.6304177,0.01234111,0.0,
661,0.025962178,-0.4864202,0.24391711,-0.103836425,0.12702215,-0.6304177,0.01234111,0.0,
662,-0.46139652,-0.39694697,0.13943663,-0.103836425,0.12702215,-0.58627486,0.01234111,0.0,
663,-0.46139652,-0.39694697,0.13943663,-0.103836425,0.12702215,-0.43913192,0.01234111,0.0,
664,-0.37978008,-0.3445036,0.38439393,-0.103836425,0.12702215,-0.3876393,0.01234111,0.0,
665,-0.19841015,-0.22796291,0.92875284,-0.103836425,0.12702215,-0.3876393,0.01234111,0.0,
666,-0.15306792,-0.1988277,1.0648384,-0.103836425,0.12702215,-0.3876393,0.01234111,0.0,
667,-0.12994295,-0.16910972,0.960729,-0.103836425,0.12702215,-0.3876393,0.01234111,0.0,
668,-0.052861042,-0.07005007,0.6137033,-0.103836425,0.12702215,-0.3876393,0.01234111,0.0,
669,0.0010968614,-0.00070840935,0.37078705,-0.124007516,0.091267765,-0.3876393,0.01234111,0.0,
670,0.0010968614,-0.00070840935,0.37078705,-0.19124562,-0.027910357,-0.3876393,0.01234111,0.0,
671,-0.05570108,-0.00070840935,0.28555298,-0.19124562,-0.027910357,-0.3876393,0.01234111,0.0,
672,-0.13683979,-0.00070840935,0.16378841,-0.19124562,-0.027910357,-0.3876393,0.01234111,0.0,
673,-0.15306792,-0.00070840935,0.13943663,-0.023420129,-0.22622378,-0.07687587,0.01234111,0.0,
674,-0.12674698,0.033116784,0.13943663,0.07098195,-0.33777538,0.09791745,0.01234111,0.0,
675,-0.051544998,0.12976034,0.13943663,0.07098195,-0.33777538,0.09791745,0.01234111,0.0,
676,0.0010968614,0.19741088,0.13943663,0.07098195,-0.33777538,0.09791745,0.01234111,0.0,
677,0.007948733,0.19741088,0.14971487,0.07098195,-0.33777538,0.09791745,0.01234111,0.0,
678,0.07646558,0.19741088,0.2525423,0.07098195,-0.33777538,0.09791745,0.01234111,0.0,
679,0.14498335,0.19741088,0.35536408,0.07098195,-0.33777538,0.09791745,0.01234111,0.0,
680,0.1552607,0.19741088,0.37078705,0.1491902,-0.61502314,0.31513476,0.01234111,0.0,
681,0.1552607,0.01546463,-0.19578704,0.15839115,-0.6476404,0.34069583,0.01234111,0.0,
682,0.1552607,-0.22713037,-0.95122105,0.15839115,-0.6476404,0.34069583,0.01234111,0.0,
683,0.1552607,-0.39694697,-1.4800221,0.08846352,-0.77158684,0.43781313,0.01234111,0.0,
684,0.049461804,-0.3153684,-1.2259897,-0.016427236,-0.9575054,0.5834742,0.01234111,0.0,
685,-0.25282142,-0.082286984,-0.5001816,-0.016427236,-0.9575054,0.5834742,0.01234111,0.0,
686,-0.5551037,0.1507946,0.22562656,-0.016427236,-0.9575054,0.5834742,0.01234111,0.0,
687,-0.57303286,0.18374752,0.3548299,-0.016427236,-0.9575054,0.5834742,0.01234111,0.0,
688,-0.36039254,0.11543055,0.27505547,-0.016427236,-0.9575054,0.5834742,0.01234111,0.0,
689,-0.14775221,0.047113433,0.195281,-0.016427236,-0.9575054,0.5834742,0.01234111,0.0,
690,0.0010968614,-0.00070840935,0.13943663,-0.016427236,-1.1124378,0.5834742,0.01234111,0.0,
691,0.0010968614,0.05361461,0.26630658,-0.016427236,-1.1124378,0.5834742,0.01234111,0.0,
692,0.0010968614,0.11752403,0.41556603,-0.016427236,-1.1124378,0.5834742,0.01234111,0.0,
693,0.0010968614,0.18143344,0.5648198,-0.016427236,-1.1124378,0.5834742,0.01234111,0.0,
694,0.01878715,0.19741088,0.5755872,0.07098195,-0.9575054,1.069031,0.01234111,0.0,
695,0.069333635,0.19741088,0.4997374,0.07098195,-0.9575054,1.069031,0.01234111,0.0,
696,0.119879186,0.19741088,0.42388195,0.07098195,-0.9575054,1.069031,0.01234111,0.0,
697,0.1552607,0.19741088,0.37078705,0.07098195,-0.94766843,1.0536202,0.01234111,0.0,
698,0.1552607,0.19741088,0.37078705,0.07098195,-0.84929895,0.8994684,0.01234111,0.0,
699,0.1552607,0.19741088,0.37078705,0.07098195,-0.75092953,0.7453314,0.01234111,0.0,
700,0.1552607,0.19741088,0.37078705,0.07098195,-0.65256006,0.5911796,0.01234111,0.0,
701,0.1552607,-0.39694697,-0.091913804,0.05537298,-0.7029741,0.6701744,0.01234111,0.0,
702,0.1552607,-0.39694697,-0.091913804,0.024155697,-0.81363916,0.8435897,0.01234111,0.0,
703,0.1552607,-0.39694697,-0.091913804,-0.0070622503,-0.9243066,1.017005,0.01234111,0.0,
704,0.30942547,0.59364927,0.8334879,-0.016427236,-0.9575054,1.069031,0.01234111,0.0,
705,0.30942547,0.59364927,0.8334879,-0.016427236,-0.9575054,1.069031,0.01234111,0.0,
706,0.30942547,0.59364927,0.8334879,-0.016427236,-0.9575054,1.069031,0.01234111,0.0,
707,0.4019234,-0.35732314,0.8334879,-0.016427236,-0.9575054,1.069031,0.01234111,0.0,
708,0.4635893,-0.99130476,0.8334879,-0.06637515,-1.0017729,1.069031,0.01234111,0.0,
709,0.4635893,-0.99130476,0.8334879,-0.12881038,-1.0571042,1.069031,0.01234111,0.0,
710,0.4635893,-0.99130476,0.8334879,-0.19124562,-1.1124378,1.069031,0.01234111,0.0,
711,0.1552607,-0.00070840935,-0.32326987,-0.18411,-1.0871422,1.069031,0.01234111,0.0,
712,0.1552607,-0.00070840935,-0.32326987,-0.11275593,-0.8341925,1.069031,0.01234111,0.0,
713,0.1552607,-0.00070840935,-0.32326987,-0.041401193,-0.5812404,1.069031,0.01234111,0.0,
714,0.3534723,-0.51015794,0.122911595,-0.016427236,-0.49270788,1.069031,0.01234111,0.0,
715,0.4635893,-0.7931855,0.37078705,-0.016427236,-0.49270788,1.069031,0.01234111,0.0,
716,0.4635893,-0.7931855,0.37078705,-0.016427236,-0.49270788,1.069031,0.01234111,0.0,
717,0.55608815,-0.5554423,0.3013808,-0.016427236,-0.49270788,1.069031,0.01234111,0.0,
718,0.77191794,-0.00070840935,0.13943663,-0.016427236,-0.4346082,1.0993783,0.01234111,0.0,
719,0.77191794,-0.00070840935,0.13943663,-0.016427236,-0.24094255,1.2005409,0.01234111,0.0,
720,0.77191794,-0.00070840935,0.13943663,-0.016427236,-0.04727692,1.3016887,0.01234111,0.0,
721,-0.20175132,0.3121115,-0.04321023,-0.016427236,-0.027910357,1.3118094,0.01234111,0.0,
722,-0.46139652,0.39553016,-0.091913804,-0.0489516,0.20268697,1.0408027,0.01234111,0.0,
723,-0.46139652,0.39553016,-0.091913804,-0.089607224,0.49093246,0.70203316,0.01234111,0.0,
724,-0.23939963,0.18156135,-0.25849107,-0.103836425,0.59181964,0.5834742,0.01234111,0.0,
725,0.1552607,-0.1988277,-0.5546203,-0.103836425,0.59181964,0.5834742,0.01234111,0.0,
726,0.1552607,-0.1988277,-0.5546203,-0.103836425,0.59181964,0.5834742,0.01234111,0.0,
727,0.250949,-0.03486689,-0.2195597,-0.103836425,0.59181964,0.5834742,0.01234111,0.0,
728,0.56990993,0.511669,0.89731085,-0.103836425,0.59181964,0.5834742,0.01234111,0.0,
729,0.6177541,0.59364927,1.0648384,-0.025628166,0.52250713,0.47485816,0.01234111,0.0,
730,0.6177541,0.59364927,1.0648384,0.06638116,0.4409652,0.3470824,0.01234111,0.0,
731,0.28886986,0.59364927,0.447902,0.07098195,0.43688717,0.34069583,0.01234111,0.0,
732,0.0010968614,0.59364927,-0.091913804,0.08640687,0.43688717,0.16932547,0.01234111,0.0,
733,0.0010968614,0.59364927,-0.091913804,0.13782458,0.43688717,-0.4019239,0.01234111,0.0,
734,-0.091402,0.5144016,-0.045644846,0.15839115,0.43688717,-0.6304177,0.01234111,0.0,
735,-0.39973062,0.25024274,0.10859065,0.15839115,0.43688717,-0.6304177,0.01234111,0.0,
736,-0.46139652,0.19741088,0.13943663,0.15839115,0.43688717,-0.6304177,0.01234111,0.0,
737,-0.44259626,0.19741088,0.0830075,0.15839115,0.43688717,-0.6304177,0.01234111,0.0,
738,-0.36739334,0.19741088,-0.14269778,0.15839115,0.43688717,-0.6304177,0.01234111,0.0,
739,-0.30723175,0.19741088,-0.32326987,0.14494352,0.43688717,-0.6677739,0.01234111,0.0,
740,-0.30723175,0.19741088,-0.32326987,0.07770543,0.43688717,-0.8545254,0.01234111,0.0,
741,-0.19160888,0.12311622,-0.14975423,0.07098195,0.43688717,-0.87319607,0.01234111,0.0,
742,-0.037444096,0.024056576,0.0815962,0.07098195,0.43688717,-0.87319607,0.01234111,0.0,
743,0.0010968614,-0.00070840935,0.13943663,0.07098195,0.63055277,-0.87319607,0.01234111,0.0,
744,0.053737782,-0.13600934,0.13943663,0.07098195,0.7467522,-0.87319607,0.01234111,0.0,
745,0.20414175,-0.52258354,0.13943663,0.07098195,0.7467522,-0.87319607,0.01234111,0.0,
746,0.30942547,-0.7931855,0.13943663,0.07098195,0.7467522,-0.87319607,0.01234111,0.0,
747,0.29657787,-0.72714573,0.19727142,0.07098195,0.7467522,-0.87319607,0.01234111,0.0,
748,0.23234262,-0.39694697,0.48646227,0.07098195,0.7467522,-0.87319607,0.01234111,0.0,
749,0.16810738,-0.06674817,0.7756531,0.07098195,0.7467522,-0.87319607,0.01234111,0.0,
750,0.1552607,-0.00070840935,0.8334879,0.45946708,0.7467522,-1.3048005,0.01234111,0.0,
751,0.11029593,-0.00070840935,0.6985326,0.5080279,0.7467522,-1.3587528,0.01234111,0.0,
752,0.04606069,-0.00070840935,0.50574243,0.5080279,0.7467522,-1.3587528,0.01234111,0.0,
753,0.0010968614,-0.00070840935,0.37078705,0.36817333,0.6228057,-1.4558702,0.01234111,0.0,
754,0.02225664,-0.00070840935,0.37078705,0.15839115,0.43688717,-1.6015313,0.01234111,0.0,
755,0.08271328,-0.00070840935,0.37078705,0.15839115,0.43688717,-1.6015313,0.01234111,0.0,
756,0.14316992,-0.00070840935,0.37078705,0.15839115,0.43688717,-1.6015313,0.01234111,0.0,
757,0.14462835,0.012954953,0.32292125,0.15839115,0.43688717,-1.6015313,0.01234111,0.0,
758,0.091468506,0.081272066,0.08359225,0.15839115,0.43688717,-1.6015313,0.01234111,0.0,
759,0.03830866,0.14958903,-0.15573674,0.15839115,0.43688717,-1.6015313,0.01234111,0.0,
760,0.0010968614,0.19741088,-0.32326987,0.24580033,-0.027910357,-1.8443097,0.01234111,0.0,
761,-0.043660894,0.19741088,-0.121770196,0.24580033,-0.027910357,-1.8443097,0.01234111,0.0,
762,-0.09339153,0.19741088,0.102118954,0.24580033,-0.027910357,-1.8443097,0.01234111,0.0,
763,-0.14312123,0.19741088,0.3260081,0.24580033,-0.027910357,-1.8443097,0.01234111,0.0,
764,-0.062382475,0.11000538,0.33676428,0.24580033,-0.33777538,-0.87319607,0.01234111,0.0,
765,0.118986525,-0.06480576,0.26871872,0.24580033,-0.33777538,-0.87319607,0.01234111,0.0,
766,0.30035645,-0.2396169,0.20067313,0.24580033,-0.33777538,-0.87319607,0.01234111,0.0,
767,0.4635893,-0.39694697,0.13943663,0.24580033,-0.33777538,-0.87319607,0.01234111,0.0,
768,0.4635893,-0.39694697,0.13943663,0.1565699,-0.29258594,-0.90859634,0.01234111,0.0,
769,0.4635893,-0.39694697,0.13943663,-0.098373346,-0.1634763,-1.009759,0.01234111,0.0,
770,0.4635893,-0.39694697,0.13943663,-0.3533166,-0.034366667,-1.1109215,0.01234111,0.0,
771,0.1552607,-1.189424,0.13943663,-0.36606398,-0.06289405,-0.89669746,0.01234111,0.0,
772,0.1552607,-1.189424,0.13943663,-0.36606398,-0.112873115,-0.58342975,0.01234111,0.0,
773,0.1552607,-1.189424,0.13943663,-0.36606398,-0.16285218,-0.27016208,0.01234111,0.0,
774,-0.30723175,-0.39694697,-0.091913804,-0.36606398,-0.18284287,-0.14486094,0.01234111,0.0,
775,-0.30723175,-0.39694697,-0.091913804,-0.36606398,-0.18284287,-0.14486094,0.01234111,0.0,
776,-0.30723175,-0.39694697,-0.091913804,-0.36606398,-0.18284287,-0.14486094,0.01234111,0.0,
777,0.062761836,-0.27807534,-0.3695388,-0.36606398,-0.18284287,-0.14486094,0.01234111,0.0,
778,0.30942547,-0.1988277,-0.5546203,-0.4160119,-0.22711031,-0.0754978,0.01234111,0.0,
779,0.30942547,-0.1988277,-0.5546203,-0.47844714,-0.28244165,0.011217238,0.01234111,0.0,
780,0.30942547,-0.1988277,-0.5546203,-0.54088235,-0.33777538,0.09791745,0.01234111,0.0,
781,-0.30723175,0.19741088,-1.0173211,-0.5268966,-0.35636652,0.07849103,0.01234111,0.0,
782,-0.30723175,0.19741088,-1.0173211,-0.38704202,-0.5422874,-0.11572871,0.01234111,0.0,
783,-0.30723175,0.19741088,-1.0173211,-0.24718744,-0.7282059,-0.30994844,0.01234111,0.0,
784,0.062761836,0.19741088,-0.8785086,-0.19124562,-0.8025729,-0.3876393,0.01234111,0.0,
785,0.30942547,0.19741088,-0.78597075,-0.19124562,-0.8025729,-0.3876393,0.01234111,0.0,
786,0.30942547,0.19741088,-0.78597075,-0.19124562,-0.8025729,-0.3876393,0.01234111,0.0,
787,0.35567445,0.13797507,-0.577752,-0.19124562,-0.8025729,-0.3876393,0.01234111,0.0,
788,0.4635893,-0.00070840935,-0.091913804,-0.24703872,-0.861909,-0.41863862,0.01234111,0.0,
789,0.4635893,-0.00070840935,-0.091913804,-0.433016,-1.0596952,-0.521935,0.01234111,0.0,
790,0.4635893,-0.00070840935,-0.091913804,-0.61899257,-1.2574791,-0.6252462,0.01234111,0.0,
791,0.22017223,-1.408398,-1.0051425,-0.62829155,-1.2673705,-0.6304177,0.01234111,0.0,
792,0.1552607,-1.7837818,-1.2486717,-0.53293586,-1.2673705,-0.27728954,0.01234111,0.0,
793,0.1552607,-1.7837818,-1.2486717,-0.41374186,-1.2673705,0.16412435,0.01234111,0.0,
794,-0.32734057,-0.54338294,-0.8865547,-0.36606398,-1.2673705,0.34069583,0.01234111,0.0,
795,-1.0780537,1.3861264,-0.32326987,-0.36606398,-1.2673705,0.34069583,0.01234111,0.0,
796,-1.0780537,1.3861264,-0.32326987,-0.36606398,-1.2673705,0.34069583,0.01234111,0.0,
797,-0.9039975,1.1304888,0.012566671,-0.36606398,-1.2673705,0.34069583,0.01234111,0.0,
798,-0.20777142,0.107937634,1.355896,-0.36606398,-1.2673705,0.34069583,0.01234111,0.0,
799,0.0010968614,-0.1988277,1.7588953,-0.29807898,-1.2673705,0.34069583,0.01234111,0.0,
800,0.0010968614,-0.1988277,1.7588953,-0.20095804,-1.2673705,0.34069583,0.01234111,0.0,
801,0.0010968614,-0.40377858,1.7588953,-0.19124562,-1.2673705,0.34069583,0.01234111,0.0,
802,0.0010968614,-0.59506625,1.7588953,-0.12767535,-1.2955408,0.29655296,0.01234111,0.0,
803,0.0010968614,-0.59506625,1.7588953,0.084225506,-1.3894374,0.14941007,0.01234111,0.0,
804,-0.21913813,-0.5384608,1.2300887,0.15839115,-1.422303,0.09791745,0.01234111,0.0,
805,-0.6596072,-0.42524964,0.1724867,0.15839115,-1.422303,0.09791745,0.01234111,0.0,
